,ID,Title,Director,Release_Year,Original_Lang,Main_Genre,Genres,Runtime,User_Score,Ratings,Budget,Revenue,URL
319,15244,A Man Escaped,Robert Bresson,1956,French,Thriller,"['Drama', 'War', 'History']",101,80.0,396,-,-,https://www.themoviedb.org/movie/15244-a-man-escaped
320,947,Lawrence of Arabia,David Lean,1962,English,War,"['History', 'Adventure', 'Drama']",228,80.0,2426,15000000,69995385,https://www.themoviedb.org/movie/947-lawrence-of-arabia
321,530915,1917,Sam Mendes,2019,English,War,"['Drama', 'Action', 'History']",119,80.0,10387,100000000,374733942,https://www.themoviedb.org/movie/530915-1917
322,158445,Miracle in Cell No. 7,Lee Hwan-kyung,2013,Korean,Drama,"['Comedy', 'Family']",127,80.0,358,-,80300000,https://www.themoviedb.org/movie/158445-miracle-in-cell-no.-7
323,1092,The Third Man,Carol Reed,1949,English,Thriller,['Mystery'],104,80.0,1455,-,1226098,https://www.themoviedb.org/movie/1092-the-third-man
324,667520,A Whisker Away,Junichi Sato,2020,Japanese,Animation,"['Drama', 'Romance', 'Fantasy']",104,80.0,1084,-,-,https://www.themoviedb.org/movie/667520-a-whisker-away
325,10238,Cries and Whispers,Ingmar Bergman,1972,Swedish,Drama,[],95,80.0,561,400000,-,https://www.themoviedb.org/movie/10238-cries-and-whispers
326,1580,Rope,Alfred Hitchcock,1948,English,Crime,"['Drama', 'Thriller']",81,80.0,2169,1500000,2200000,https://www.themoviedb.org/movie/1580-rope
327,691179,Friends: The Reunion,Ben Winston,2021,English,Documentary,[],104,80.0,958,-,-,https://www.themoviedb.org/movie/691179-friends:-the-reunion
328,11712,Sanjuro,Akira Kurosawa,1962,Japanese,Drama,"['Action', 'Comedy']",96,80.0,463,-,-,https://www.themoviedb.org/movie/11712-sanjuro
329,24,Kill Bill: Vol. 1,Quentin Tarantino,2003,English,Action,['Crime'],111,80.0,15161,30000000,180906076,https://www.themoviedb.org/movie/24-kill-bill:-vol.-1
330,360814,Dangal,Nitesh Tiwari,2016,Hindi,Drama,"['Family', 'Comedy', 'Action']",161,80.0,756,10400000,311000000,https://www.themoviedb.org/movie/360814-dangal
331,20453,3 Idiots,Rajkumar Hirani,2009,Hindi,Drama,['Comedy'],170,80.0,1943,9000000,70000000,https://www.themoviedb.org/movie/20453-3-idiots
332,10404,Raise the Red Lantern,Zhang Yimou,1991,Chinese,Drama,[],125,80.0,561,-,-,https://www.themoviedb.org/movie/10404-raise-the-red-lantern
333,627,Trainspotting,Irvine Welsh,1996,English,Drama,['Crime'],94,80.0,8468,4000000,16491080,https://www.themoviedb.org/movie/627-trainspotting
334,610150,Dragon Ball Super: Super Hero,Akira Toriyama,2022,Japanese,Animation,"['ScienceFiction', 'Action']",99,80.0,2037,-,70000000,https://www.themoviedb.org/movie/610150-dragon-ball-super:-super-hero
335,10515,Castle in the Sky,Hayao Miyazaki,1986,Japanese,Adventure,"['Fantasy', 'Animation', 'Action', 'Family', 'Romance']",125,80.0,3370,-,5228752,https://www.themoviedb.org/movie/10515-castle-in-the-sky
336,862,Toy Story,John Lasseter,1995,English,Animation,"['Adventure', 'Family', 'Comedy']",81,80.0,16029,30000000,373554033,https://www.themoviedb.org/movie/862-toy-story
337,405,La Strada,Federico Fellini,1954,Italian,Drama,[],115,80.0,846,-,-,https://www.themoviedb.org/movie/405-la-strada
338,458302,"Remi, Nobody's Boy",Antoine Blossier,2018,French,Adventure,"['Family', 'Drama']",109,80.0,353,-,7434840,"https://www.themoviedb.org/movie/458302-remi,-nobody-s-boy"
339,234,The Cabinet of Dr. Caligari,Hans Janowitz,1920,German,Drama,"['Horror', 'Thriller', 'Crime']",75,80.0,1199,18000,8811,https://www.themoviedb.org/movie/234-the-cabinet-of-dr.-caligari
340,70,Million Dollar Baby,Clint Eastwood,2004,English,Drama,[],132,80.0,8277,30000000,216763646,https://www.themoviedb.org/movie/70-million-dollar-baby
341,594634,Close to the Horizon,Tim Trachte,2019,German,Drama,['Romance'],117,80.0,406,-,-,https://www.themoviedb.org/movie/594634-close-to-the-horizon
342,38286,Three Men and a Leg,Massimo Venier,1997,Italian,Comedy,[],98,80.0,1884,-,-,https://www.themoviedb.org/movie/38286-three-men-and-a-leg
343,149,Akira,Katsuhiro Otomo,1988,Japanese,Animation,"['ScienceFiction', 'Action']",124,80.0,3318,10000000,553171,https://www.themoviedb.org/movie/149-akira
344,43949,Flipped,Rob Reiner,2010,English,Romance,['Drama'],89,80.0,2366,14000000,1755212,https://www.themoviedb.org/movie/43949-flipped
345,801335,Girl in the Basement,Elisabeth Röhm,2021,English,Crime,"['Thriller', 'TVMovie']",88,80.0,438,-,-,https://www.themoviedb.org/movie/801335-girl-in-the-basement
346,76,Before Sunrise,Richard Linklater,1995,English,Drama,['Romance'],101,80.0,3344,2500000,5987386,https://www.themoviedb.org/movie/76-before-sunrise
347,527774,Raya and the Last Dragon,Carlos López Estrada,2021,English,Animation,"['Family', 'Fantasy', 'Action', 'Adventure']",107,80.0,5699,100000000,130000000,https://www.themoviedb.org/movie/527774-raya-and-the-last-dragon
348,640,Catch Me If You Can,Steven Spielberg,2002,English,Drama,['Crime'],141,80.0,13135,52000000,352114312,https://www.themoviedb.org/movie/640-catch-me-if-you-can
349,76203,12 Years a Slave,Steve McQueen,2013,English,Drama,['History'],134,80.0,9999,20000000,187000000,https://www.themoviedb.org/movie/76203-12-years-a-slave
350,110,Three Colors: Red,Krzysztof Kieślowski,1994,French,Drama,"['Mystery', 'Romance']",100,80.0,1089,-,-,https://www.themoviedb.org/movie/110-three-colors:-red
351,3777,Throne of Blood,Akira Kurosawa,1957,Japanese,Drama,['History'],108,79.0,635,-,13422,https://www.themoviedb.org/movie/3777-throne-of-blood
352,523781,Words on Bathroom Walls,Thor Freudenthal,2020,English,Drama,['Romance'],111,80.0,442,-,-,https://www.themoviedb.org/movie/523781-words-on-bathroom-walls
353,414419,Kill Bill: The Whole Bloody Affair,Quentin Tarantino,2011,English,Action,"['Crime', 'Thriller']",247,80.0,809,55000000,-,https://www.themoviedb.org/movie/414419-kill-bill:-the-whole-bloody-affair
354,776305,Belle,Mamoru Hosoda,2021,Japanese,Animation,"['Drama', 'ScienceFiction', 'Music']",122,80.0,506,-,63501160,https://www.themoviedb.org/movie/776305-belle
355,775,A Trip to the Moon,Georges Méliès,1902,French,Adventure,['ScienceFiction'],15,79.0,1414,5985,-,https://www.themoviedb.org/movie/775-a-trip-to-the-moon
356,20722,La Maison en Petits Cubes,Kunio Katou,2008,Japanese,Animation,[],12,79.0,377,-,-,https://www.themoviedb.org/movie/20722-la-maison-en-petits-cubes
357,20271,Divorce Italian Style,Pietro Germi,1961,Italian,Comedy,[],104,79.0,344,-,-,https://www.themoviedb.org/movie/20271-divorce-italian-style
358,15383,Army of Shadows,Jean-Pierre Melville,1969,French,War,"['Drama', 'Thriller']",145,79.0,498,-,741766,https://www.themoviedb.org/movie/15383-army-of-shadows
359,455714,Bad Genius,Nattawut Poonpiriya,2017,Thai,Drama,"['Crime', 'Thriller']",130,79.0,666,1839169,42350000,https://www.themoviedb.org/movie/455714-bad-genius
360,41050,La Notte,Michelangelo Antonioni,1961,Italian,Drama,['Romance'],122,79.0,519,-,-,https://www.themoviedb.org/movie/41050-la-notte
361,14160,Up,Pete Docter,2009,English,Animation,"['Comedy', 'Family', 'Adventure']",96,79.0,17774,175000000,735099082,https://www.themoviedb.org/movie/14160-up
362,28971,Limelight,Charlie Chaplin,1952,English,Drama,"['Music', 'Romance']",137,79.0,396,900000,1000000,https://www.themoviedb.org/movie/28971-limelight
363,21334,Children of Heaven,Majid Majidi,1997,Persian,Drama,['Family'],89,79.0,478,180000,925402,https://www.themoviedb.org/movie/21334-children-of-heaven
364,11010,The Postman,Michael Radford,1994,Italian,Comedy,"['Drama', 'Romance']",109,79.0,979,-,-,https://www.themoviedb.org/movie/11010-the-postman
365,745,The Sixth Sense,M. Night Shyamalan,1999,English,Mystery,"['Thriller', 'Drama']",107,79.0,9974,40000000,672806292,https://www.themoviedb.org/movie/745-the-sixth-sense
366,10242,What Ever Happened to Baby Jane?,Robert Aldrich,1962,English,Drama,"['Horror', 'Thriller']",135,79.0,847,980000,-,https://www.themoviedb.org/movie/10242-what-ever-happened-to-baby-jane?
367,8290,Don't Look Now... We're Being Shot At!,Gérard Oury,1966,French,Comedy,['War'],132,79.0,1093,-,-,https://www.themoviedb.org/movie/8290-don-t-look-now...-we-re-being-shot-at!
368,5925,The Great Escape,John Sturges,1963,English,Adventure,"['Drama', 'History', 'Thriller', 'War']",173,79.0,2077,4000000,11744471,https://www.themoviedb.org/movie/5925-the-great-escape
369,585511,Luck,Kiel Murray,2022,English,Animation,"['Adventure', 'Comedy', 'Fantasy']",105,79.0,920,-,-,https://www.themoviedb.org/movie/585511-luck
370,556901,Teen Titans Go! vs. Teen Titans,Jeff Mednikow,2019,English,Action,['Animation'],76,79.0,395,-,-,https://www.themoviedb.org/movie/556901-teen-titans-go!-vs.-teen-titans
371,573164,An Egg Rescue,Rodolfo Riva Palacio Alatriste,2021,Spanish;,Animation,['Comedy'],89,79.0,324,-,3500000,https://www.themoviedb.org/movie/573164-an-egg-rescue
372,23128,The Cove,Louie Psihoyos,2009,English,Documentary,[],92,79.0,517,-,1162422,https://www.themoviedb.org/movie/23128-the-cove
373,152532,Dallas Buyers Club,Jean-Marc Vallée,2013,English,Drama,['History'],117,79.0,7581,5000,55736588,https://www.themoviedb.org/movie/152532-dallas-buyers-club
374,3083,Mr. Smith Goes to Washington,Frank Capra,1939,English,Comedy,['Drama'],129,79.0,834,1500000,9600000,https://www.themoviedb.org/movie/3083-mr.-smith-goes-to-washington
375,33,Unforgiven,David Webb Peoples,1992,English,Western,[],130,79.0,3604,14400000,159157447,https://www.themoviedb.org/movie/33-unforgiven
376,9323,Ghost in the Shell,Mamoru Oshii,1995,Japanese,Action,"['Animation', 'ScienceFiction']",83,79.0,2696,3000000,515905,https://www.themoviedb.org/movie/9323-ghost-in-the-shell
377,6977,No Country for Old Men,Ethan Coen,2007,English,Crime,"['Drama', 'Thriller']",122,79.0,10149,25000000,171627166,https://www.themoviedb.org/movie/6977-no-country-for-old-men
378,81,Nausicaä of the Valley of the Wind,Hayao Miyazaki,1984,Japanese,Adventure,"['Animation', 'Fantasy']",117,79.0,2881,1000000,3301446,https://www.themoviedb.org/movie/81-nausicaä-of-the-valley-of-the-wind
379,78,Blade Runner,Ridley Scott,1982,English,ScienceFiction,"['Drama', 'Thriller']",118,79.0,11920,28000000,41722424,https://www.themoviedb.org/movie/78-blade-runner
380,653567,Miss Americana,Lana Wilson,2020,English,Documentary,['Music'],85,79.0,451,-,-,https://www.themoviedb.org/movie/653567-miss-americana
381,316029,The Greatest Showman,Jenny Bicks,2017,English,Drama,[],105,79.0,8381,84000000,432844677,https://www.themoviedb.org/movie/316029-the-greatest-showman
382,150540,Inside Out,Pete Docter,2015,English,Animation,"['Family', 'Adventure', 'Drama', 'Comedy']",95,79.0,18380,175000000,857611174,https://www.themoviedb.org/movie/150540-inside-out
383,7857,Amarcord,Federico Fellini,1973,Italian,Comedy,['Drama'],123,79.0,903,-,-,https://www.themoviedb.org/movie/7857-amarcord
384,3034,Young Frankenstein,Mel Brooks,1974,English,Comedy,[],106,79.0,2672,2800000,86273333,https://www.themoviedb.org/movie/3034-young-frankenstein
385,662,La Jetée,Chris Marker,1962,French,Romance,['ScienceFiction'],28,79.0,697,-,-,https://www.themoviedb.org/movie/662-la-jetée
386,197,Braveheart,Randall Wallace,1995,English,Action,"['Drama', 'History', 'War']",178,79.0,8704,72000000,213216216,https://www.themoviedb.org/movie/197-braveheart
387,491480,The Boy Who Harnessed the Wind,Chiwetel Ejiofor,2019,English,Drama,"['History', 'Family']",113,79.0,1365,-,-,https://www.themoviedb.org/movie/491480-the-boy-who-harnessed-the-wind
388,329,Jurassic Park,Michael Crichton,1993,English,Adventure,['ScienceFiction'],127,79.0,14125,63000000,920100000,https://www.themoviedb.org/movie/329-jurassic-park
389,334533,Captain Fantastic,Matt Ross,2016,English,Adventure,['Drama'],118,79.0,5660,5000000,23123592,https://www.themoviedb.org/movie/334533-captain-fantastic
390,17295,The Battle of Algiers,Gillo Pontecorvo,1966,Italian,Drama,"['War', 'History']",121,79.0,563,800000,964028,https://www.themoviedb.org/movie/17295-the-battle-of-algiers
391,1646,Freedom Writers,Richard LaGravenese,2007,English,Crime,['Drama'],123,79.0,1878,21000000,43095175,https://www.themoviedb.org/movie/1646-freedom-writers
392,682110,My Octopus Teacher,James Reed,2020,English,Documentary,[],84,79.0,700,-,-,https://www.themoviedb.org/movie/682110-my-octopus-teacher
393,24167,Two Women,Vittorio De Sica,1960,Italian,Drama,['War'],100,79.0,439,-,-,https://www.themoviedb.org/movie/24167-two-women
394,588228,The Tomorrow War,Chris McKay,2021,English,Action,"['ScienceFiction', 'Adventure']",138,79.0,5963,200000000,-,https://www.themoviedb.org/movie/588228-the-tomorrow-war
395,10674,Mulan,Barry Cook,1998,English,Animation,"['Family', 'Adventure']",88,79.0,8352,90000000,304320254,https://www.themoviedb.org/movie/10674-mulan
396,522212,Just Mercy,Destin Daniel Cretton,2019,English,Drama,"['Crime', 'History']",137,79.0,1821,25000000,50401502,https://www.themoviedb.org/movie/522212-just-mercy
397,37797,Whisper of the Heart,Aoi Hiiragi,1995,Japanese,Animation,"['Drama', 'Family']",111,79.0,1556,-,-,https://www.themoviedb.org/movie/37797-whisper-of-the-heart
398,85,Raiders of the Lost Ark,Steven Spielberg,1981,English,Adventure,['Action'],115,79.0,10486,18000000,389925971,https://www.themoviedb.org/movie/85-raiders-of-the-lost-ark
399,10386,The Iron Giant,Brad Bird,1999,English,Family,"['Animation', 'ScienceFiction', 'Drama']",86,79.0,4728,70000000,23159305,https://www.themoviedb.org/movie/10386-the-iron-giant
